"CustomerID";"Recency";"Frequency";"Monetary"
"18283";5091;16;"2,095"
"13571";5154;12;"2,092"
"17490";5120;7;"2,092"
"13297";5306;4;"2,090"
"18044";5243;10;"2,089"
"14810";5131;11;"2,088"
"16954";5092;9;"2,085"
"14696";5033;7;"2,079"
"14209";5070;6;"2,073"
"18241";5061;17;"2,073"
"18219";5127;10;"2,070"
"14482";5121;6;"2,068"
"12948";5061;7;"2,065"
"12928";5037;5;"2,063"
"14409";5124;6;"2,059"
"12518";5031;5;"2,057"
"17667";5036;5;"2,056"
"14188";5121;6;"2,054"
"16150";5032;5;"2,053"
"17086";5121;6;"2,050"
"17612";5127;6;"2,048"
"14232";5218;5;"2,048"
"13495";5274;5;"2,045"
"17597";5097;1;"2,044"
"17090";5032;7;"2,044"
"13450";5062;6;"2,044"
"14001";5728;3;"2,043"
"13593";5193;5;"2,037"
"18069";5032;5;"2,037"
"13630";5157;7;"2,032"
"16409";5034;5;"2,029"
"17337";5036;4;"2,028"
"16358";5151;4;"2,028"
"14506";5275;5;"2,012"
"15531";5121;2;"2,007"
"16098";5188;7;"2,006"
"14730";5151;8;"2,005"
"14217";5070;17;"2,005"
"17082";5213;2;"2,004"
"14462";5063;11;"2,004"
"15493";5183;5;"2,002"
"16754";5697;1;"2,002"
"13305";5068;10;"2,001"
"17987";5188;1;"199"
"16832";5157;3;"199"
"17383";5243;1;"199"
"14185";5040;1;"198"
"12450";5217;2;"198"
"14789";5060;1;"198"
"15234";5160;1;"197"
"13436";5151;1;"197"
"16829";5217;1;"197"
"16112";5101;4;"196"
"13792";5275;2;"196"
"16887";5274;1;"195"
"15612";5122;2;"195"
"17450";5034;46;"194,551"
"15198";5154;2;"194"
"14087";5182;1;"194"
"14768";5277;2;"193"
"12791";5728;1;"193"
"17608";5213;2;"193"
"14801";5122;1;"193"
"17233";5274;1;"191"
"15692";5060;1;"191"
"15039";5101;47;"19,914"
"12471";5182;30;"19,824"
"14697";5250;2;"189"
"12893";5121;1;"188"
"17781";5309;2;"188"
"18013";5187;2;"187"
"13672";5069;2;"186"
"17574";5067;1;"186"
"17440";5217;3;"186"
"14199";5250;1;"185"
"14326";5067;1;"184"
"16433";5060;1;"184"
"15124";5369;2;"184"
"13460";5091;2;"183"
"13059";5281;1;"183"
"14082";5455;1;"182"
"16835";5308;2;"181"
"15945";5485;1;"181"
"15886";5092;1;"181"
"18119";5547;1;"181"
"18280";5191;1;"181"
"13710";5152;1;"180"
"12731";5066;12;"18,896"
"15159";5062;30;"18,641"
"16620";5212;2;"179"
"15454";5394;1;"179"
"15139";5193;2;"179"
"16990";5250;1;"179"
"18282";5247;2;"178"
"17356";5373;1;"178"
"14287";5363;3;"177"
"12923";5214;1;"177"
"17947";5333;1;"177"
"18274";5121;1;"176"
"17331";5155;1;"175"
"16144";5190;1;"175"
"14798";5342;3;"174"
"14518";5214;1;"174"
"13560";5332;1;"174"
"14355";5485;1;"174"
"16861";5061;2;"174"
"12441";5516;1;"174"
"16565";5455;1;"174"
"12442";5212;1;"172"
"13690";5061;1;"172"
"13962";5159;2;"170"
"16921";5122;1;"170"
"12901";5066;28;"17,655"
"12678";5249;12;"17,628"
"14031";5223;19;"17,287"
"17428";5037;28;"17,257"
"13767";5064;37;"17,220"
"13881";5067;20;"17,160"
"12367";5243;1;"169"
"14578";5212;1;"169"
"18004";5394;1;"169"
"18269";5516;1;"169"
"16446";5120;2;"168,473"
"16282";5284;1;"168"
"15986";5121;1;"168"
"15920";5156;4;"168"
"15374";5308;1;"168"
"17737";5031;2;"168"
"18099";5277;1;"168"
"18088";5122;1;"168"
"16405";5100;2;"167"
"14485";5364;1;"166"
"12817";5313;1;"166"
"18014";5060;1;"166"
"15904";5363;1;"165"
"13470";5366;2;"165"
"14552";5064;1;"165"
"17535";5282;1;"164"
"14354";5121;2;"164"
"16517";5191;1;"163"
"15733";5341;1;"162"
"16113";5126;1;"161"
"15852";5218;2;"161"
"14204";5182;1;"161"
"14237";5728;1;"161"
"18146";5311;2;"160"
"18203";5248;1;"160"
"16839";5032;34;"16,594"
"12921";5066;37;"16,587"
"14607";5305;14;"16,570"
"15856";5064;27;"16,388"
"17677";5060;30;"16,363"
"15189";5037;41;"16,225"
"17128";5131;1;"157"
"15007";5309;1;"157"
"14406";5033;1;"157"
"17899";5309;1;"156"
"17026";5188;2;"155"
"13809";5192;1;"155"
"14813";5608;2;"155"
"12738";5697;1;"155"
"15226";5342;1;"154"
"16351";5070;1;"154"
"17517";5283;1;"154"
"16248";5122;1;"153"
"12602";5031;1;"153"
"14039";5213;1;"152"
"17707";5188;2;"152"
"13462";5371;1;"152"
"14208";5215;1;"152"
"16337";5305;1;"151"
"13697";5364;1;"151"
"14073";5183;1;"151"
"15869";5191;2;"150"
"17234";5096;1;"150"
"14051";5061;23;"15,610"
"13307";5063;1;"15"
"15823";5697;1;"15"
"13003";5064;3;"149"
"17859";5161;1;"148"
"15526";5213;2;"148"
"14968";5121;1;"148"
"17030";5184;1;"147"
"14037";5455;2;"147"
"15503";5394;1;"147"
"14098";5305;1;"147"
"16893";5516;1;"146"
"15937";5214;1;"145"
"17186";5092;2;"144"
"12587";5332;1;"144"
"14911";5031;201;"143,825"
"17578";5250;1;"143"
"13584";5222;1;"142"
"13561";5158;1;"142"
"13483";5245;1;"140"
"15513";5036;19;"14,758"
"16133";5060;33;"14,589"
"14866";5061;12;"14,390"
"16705";5037;20;"14,035"
"18209";5060;1;"139"
"12512";5275;2;"138"
"17122";5033;1;"138"
"14483";5313;1;"137"
"14247";5221;1;"137"
"15691";5371;1;"137"
"16462";5188;3;"136"
"14889";5193;1;"136"
"17972";5037;1;"136"
"14340";5250;1;"135"
"16665";5394;1;"135"
"12851";5276;1;"135"
"16055";5311;1;"135"
"15276";5275;1;"135"
"16424";5369;1;"134"
"14174";5213;1;"134"
"15709";5372;1;"133"
"17647";5245;1;"133"
"17881";5161;1;"133"
"14438";5222;1;"132"
"16679";5516;1;"130"
"12681";5064;22;"13,788"
"12621";5036;20;"13,690"
"12540";5070;17;"13,400"
"12433";5120;7;"13,376"
"15498";5036;27;"13,316"
"12477";5069;6;"13,220"
"17735";5156;19;"13,110"
"16525";5040;26;"13,027"
"17956";5281;1;"13"
"16828";5185;2;"129"
"16623";5159;1;"129"
"16611";5218;1;"129"
"13781";5312;1;"128"
"15923";5697;1;"127"
"16988";5273;1;"126"
"15463";5091;1;"126"
"15017";5213;1;"126"
"16414";5282;2;"126"
"13522";5121;1;"126"
"16849";5218;1;"125"
"12415";5101;21;"124,915"
"14495";5094;2;"124"
"16569";5212;1;"124"
"14413";5394;1;"123"
"16658";5577;1;"123"
"13876";5184;1;"123"
"15917";5220;1;"123"
"14165";5129;1;"123"
"17967";5669;1;"123"
"14076";5336;1;"122"
"13244";5154;1;"122"
"15049";5068;1;"121"
"15512";5187;2;"121"
"17446";5342;2;"121"
"14453";5338;1;"120"
"18015";5243;1;"120"
"14258";5062;9;"12,670"
"13078";5031;26;"12,628"
"12536";5061;3;"12,602"
"15640";5070;15;"12,516"
"16000";5182;3;"12,394"
"17340";5063;11;"12,353"
"12682";5033;31;"12,288"
"13113";5036;24;"12,246"
"14606";5036;93;"12,157"
"15266";5254;1;"119"
"15843";5130;1;"119"
"12929";5373;1;"118"
"13581";5314;1;"118"
"13193";5122;1;"118"
"17654";5191;1;"118"
"14156";5031;55;"117,380"
"15350";5728;1;"116"
"14972";5308;1;"115"
"18027";5335;1;"115"
"17219";5152;1;"114"
"12651";5131;1;"114"
"14457";5342;1;"114"
"14974";5333;1;"114"
"16697";5037;1;"113"
"13807";5547;1;"113"
"18105";5333;1;"113"
"18129";5098;1;"113"
"17900";5338;2;"112"
"17957";5275;1;"112"
"17274";5274;1;"112"
"17038";5121;1;"112"
"13508";5098;1;"111"
"13144";5070;1;"111"
"16963";5249;1;"111"
"17887";5336;1;"111"
"18120";5127;1;"111"
"17901";5091;1;"110"
"18277";5031;1;"110"
"16792";5341;2;"110"
"13133";5068;2;"110"
"12557";5070;5;"11,991"
"12939";5068;8;"11,582"
"15125";5092;15;"11,528"
"14194";5061;21;"11,350"
"12971";5040;86;"11,190"
"14895";5091;20;"11,139"
"12409";5096;3;"11,073"
"15482";5305;12;"11,055"
"17581";5097;25;"11,045"
"14345";5364;1;"109"
"17639";5160;1;"109"
"14699";5127;1;"109"
"12956";5222;1;"108"
"16106";5245;1;"108"
"13226";5068;1;"108"
"15070";5697;1;"106"
"16581";5096;1;"106"
"17791";5091;1;"106"
"15607";5193;1;"105"
"14027";5092;1;"105"
"15775";5159;1;"105"
"18174";5332;1;"104"
"18255";5062;1;"103"
"18011";5728;1;"103"
"14542";5188;1;"103"
"17643";5728;1;"102"
"15212";5037;1;"102"
"14836";5060;3;"102"
"16516";5121;1;"102"
"14981";5190;1;"102"
"18086";5099;1;"101"
"16006";5036;1;"101"
"16498";5368;2;"101"
"16344";5278;1;"101"
"13319";5091;26;"10,846"
"17107";5187;6;"10,815"
"13340";5160;7;"10,736"
"14769";5182;8;"10,675"
"17139";5032;12;"10,668"
"16779";5040;22;"10,630"
"17865";5032;20;"10,526"
"17706";5092;17;"10,504"
"15251";5034;11;"10,485"
"14062";5123;12;"10,465"
"15615";5066;23;"10,400"
"15502";5062;12;"10,385"
"16180";5277;8;"10,254"
"16843";5037;16;"10,197"
"17827";5067;5;"1,995"
"17088";5060;4;"1,991"
"13590";5034;6;"1,982"
"13725";5192;8;"1,981"
"17422";5035;6;"1,979"
"12674";5123;4;"1,971"
"17997";5095;8;"1,971"
"17790";5034;14;"1,966"
"17218";5062;10;"1,961"
"15351";5061;7;"1,960"
"14498";5218;5;"1,957"
"17554";5061;5;"1,952"
"14533";5062;7;"1,950"
"14653";5151;7;"1,948"
"15814";5305;4;"1,945"
"15518";5070;8;"1,942"
"14472";5095;8;"1,937"
"14418";5212;3;"1,937"
"15157";5156;3;"1,936"
"15864";5275;6;"1,936"
"12528";5160;6;"1,933"
"14655";5363;4;"1,932"
"16983";5035;7;"1,931"
"13094";5069;12;"1,927"
"16942";5213;9;"1,921"
"15021";5217;9;"1,915"
"17368";5183;8;"1,913"
"14285";5333;4;"1,910"
"16426";5154;10;"1,908"
"17228";5184;8;"1,906"
"14210";5284;6;"1,906"
"15819";5160;4;"1,905"
"14250";5062;3;"1,904"
"12762";5332;2;"1,899"
"17870";5123;12;"1,894"
"14934";5341;2;"1,891"
"12371";5061;2;"1,888"
"15641";5341;4;"1,887"
"16170";5126;6;"1,885"
"13890";5151;10;"1,884"
"16128";5305;5;"1,880"
"17738";5341;4;"1,879"
"15367";5129;4;"1,878"
"17293";5031;9;"1,875"
"16986";5091;2;"1,873"
"13982";5485;4;"1,872"
"16474";5062;7;"1,872"
"17469";5248;5;"1,871"
"16841";5097;6;"1,870"
"14524";5152;9;"1,868"
"17787";5095;4;"1,865"
"16201";5212;4;"1,863"
"12423";5120;8;"1,859"
"17873";5157;5;"1,859"
"12963";5363;8;"1,857"
"16979";5091;6;"1,852"
"12383";5040;5;"1,851"
"12381";5031;5;"1,845"
"17519";5577;6;"1,844"
"18180";5032;6;"1,844"
"17015";5060;3;"1,843"
"12950";5182;3;"1,843"
"16102";5308;3;"1,842"
"16455";5184;7;"1,841"
"14113";5212;4;"1,840"
"13924";5151;6;"1,839"
"14216";5212;4;"1,839"
"14459";5187;1;"1,838"
"18287";5031;3;"1,837"
"15827";5126;14;"1,836"
"14665";5062;5;"1,836"
"13650";5032;6;"1,836"
"15203";5373;6;"1,828"
"18122";5034;6;"1,826"
"16153";5188;5;"1,824"
"17705";5069;9;"1,824"
"17702";5121;4;"1,824"
"16169";5091;4;"1,823"
"17828";5157;4;"1,820"
"17629";5063;8;"1,814"
"15260";5218;7;"1,811"
"17663";5156;7;"1,803"
"15812";5064;5;"1,801"
"13562";5159;3;"1,799"
"17750";5273;9;"1,798"
"17648";5092;4;"1,798"
"12348";5251;4;"1,797"
"18235";5063;3;"1,796"
"13134";5126;4;"1,794"
"18179";5193;6;"1,793"
"13510";5126;4;"1,792"
"16719";5254;7;"1,790"
"12523";5040;11;"1,790"
"14215";5218;6;"1,790"
"14621";5121;5;"1,788"
"13875";5069;5;"1,787"
"14608";5091;4;"1,785"
"16380";5122;1;"1,781"
"15220";5282;6;"1,779"
"17092";5191;4;"1,778"
"12645";5213;4;"1,775"
"15594";5121;5;"1,772"
"17754";5120;5;"1,772"
"14387";5183;3;"1,771"
"17813";5214;5;"1,771"
"15473";5031;7;"1,771"
"13456";5184;6;"1,767"
"15950";5152;4;"1,766"
"16751";5121;1;"1,765"
"12823";5277;5;"1,760"
"15241";5126;8;"1,756"
"16359";5040;9;"1,751"
"13564";5577;3;"1,749"
"13808";5185;5;"1,748"
"15067";5341;3;"1,745"
"13157";5037;4;"1,741"
"14595";5122;6;"1,741"
"17353";5156;2;"1,740"
"17930";5214;5;"1,740"
"17457";5247;5;"1,738"
"14673";5212;5;"1,736"
"17043";5183;4;"1,735"
"16791";5070;7;"1,722"
"17451";5151;7;"1,721"
"14834";5031;6;"1,720"
"15267";5031;5;"1,717"
"17147";5373;4;"1,715"
"17162";5060;10;"1,715"
"13763";5184;1;"1,715"
"14441";5120;4;"1,713"
"12407";5217;5;"1,708"
"15240";5037;5;"1,707"
"16398";5156;2;"1,706"
"17282";5367;3;"1,703"
"16007";5035;4;"1,702"
"12843";5097;8;"1,702"
"13184";5064;10;"1,701"
"13824";5037;5;"1,699"
"17193";5031;7;"1,699"
"16775";5124;11;"1,696"
"16813";5276;10;"1,693"
"15549";5248;3;"1,693"
"14245";5280;2;"1,693"
"16671";5060;3;"1,692"
"15380";5363;5;"1,690"
"12635";5062;2;"1,689"
"13162";5124;4;"1,688"
"13577";5037;4;"1,688"
"16638";5191;10;"1,681"
"17656";5032;5;"1,675"
"16115";5035;8;"1,668"
"13012";5097;8;"1,662"
"12912";5182;5;"1,662"
"12530";5061;4;"1,662"
"15024";5060;10;"1,661"
"15214";5067;8;"1,661"
"12967";5669;2;"1,661"
"15332";5516;4;"1,661"
"14045";5223;4;"1,660"
"15953";5036;8;"1,659"
"17284";5063;6;"1,653"
"14573";5066;9;"1,653"
"16711";5100;5;"1,651"
"14837";5062;4;"1,650"
"13750";5193;5;"1,647"
"15002";5254;4;"1,642"
"13627";5061;5;"1,638"
"17673";5151;6;"1,629"
"16515";5034;5;"1,627"
"14759";5243;3;"1,626"
"16987";5212;7;"1,625"
"15172";5363;5;"1,624"
"14937";5367;3;"1,622"
"17101";5091;4;"1,622"
"14178";5060;7;"1,621"
"16801";5068;4;"1,620"
"18161";5214;5;"1,619"
"14336";5160;4;"1,615"
"16992";5305;5;"1,614"
"14312";5068;6;"1,612"
"14918";5156;2;"1,610"
"13614";5062;4;"1,610"
"12868";5040;6;"1,607"
"16817";5068;9;"1,605"
"12947";5096;6;"1,604"
"16466";5035;7;"1,603"
"14719";5092;5;"1,602"
"14587";5040;9;"1,601"
"15660";5372;9;"1,601"
"16496";5363;3;"1,600"
"13850";5336;1;"1,595"
"16332";5060;7;"1,593"
"17837";5061;8;"1,593"
"14970";5334;4;"1,592"
"16676";5097;4;"1,592"
"15611";5131;13;"1,591"
"18178";5280;4;"1,591"
"12393";5070;4;"1,583"
"12607";5092;1;"1,580"
"16889";5098;3;"1,579"
"13814";5154;2;"1,579"
"13186";5185;3;"1,576"
"13634";5067;5;"1,575"
"17671";5036;4;"1,573"
"16283";5063;5;"1,571"
"15906";5280;7;"1,568"
"12865";5155;2;"1,568"
"15111";5091;3;"1,567"
"17085";5155;5;"1,567"
"17204";5037;4;"1,565"
"18239";5250;5;"1,562"
"16394";5251;5;"1,555"
"13313";5158;5;"1,555"
"15620";5311;3;"1,553"
"15117";5063;5;"1,552"
"13320";5097;4;"1,549"
"14229";5101;3;"1,547"
"14704";5035;9;"1,547"
"16790";5060;6;"1,546"
"13397";5126;5;"1,544"
"15701";5182;4;"1,542"
"16365";5034;9;"1,540"
"12877";5186;12;"1,536"
"15392";5032;4;"1,536"
"15625";5367;4;"1,534"
"13107";5101;4;"1,532"
"14321";5101;5;"1,531"
"12759";5129;3;"1,531"
"14567";5367;2;"1,530"
"15916";5121;8;"1,528"
"16244";5036;2;"1,523"
"16066";5122;5;"1,522"
"13764";5223;3;"1,522"
"16434";5091;7;"1,522"
"13213";5126;5;"1,521"
"16880";5095;7;"1,519"
"13791";5277;2;"1,516"
"16748";5131;5;"1,516"
"16053";5124;2;"1,512"
"16910";5123;8;"1,510"
"16016";5212;8;"1,509"
"15265";5064;2;"1,506"
"15530";5190;4;"1,502"
"17571";5191;4;"1,499"
"13810";5060;3;"1,499"
"14414";5123;7;"1,497"
"17002";5158;3;"1,494"
"15057";5129;2;"1,490"
"13110";5152;7;"1,489"
"14963";5126;5;"1,488"
"13692";5097;3;"1,488"
"17553";5336;1;"1,488"
"16395";5092;5;"1,487"
"14878";5035;9;"1,486"
"18016";5183;5;"1,484"
"15427";5213;3;"1,483"
"17590";5182;3;"1,479"
"14403";5219;4;"1,476"
"12826";5091;7;"1,475"
"15983";5485;4;"1,475"
"14404";5213;6;"1,474"
"14246";5159;3;"1,474"
"15128";5092;4;"1,471"
"16348";5183;7;"1,469"
"14233";5036;4;"1,463"
"12882";5213;2;"1,463"
"14541";5031;8;"1,462"
"16059";5245;6;"1,460"
"13309";5032;5;"1,457"
"16996";5094;6;"1,457"
"13477";5036;6;"1,455"
"15987";5063;7;"1,451"
"14740";5372;3;"1,448"
"15426";5213;5;"1,447"
"14591";5097;4;"1,447"
"13461";5364;3;"1,445"
"13717";5183;6;"1,445"
"17175";5035;4;"1,444"
"14071";5152;8;"1,439"
"15858";5061;5;"1,439"
"13159";5363;4;"1,438"
"16503";5127;4;"1,432"
"13475";5219;4;"1,432"
"16103";5218;6;"1,430"
"16271";5182;5;"1,429"
"14035";5060;5;"1,428"
"15681";5060;5;"1,426"
"15106";5036;5;"1,423"
"14019";5335;3;"1,422"
"16571";5313;3;"1,422"
"14901";5032;9;"1,421"
"17288";5371;7;"1,420"
"14443";5342;4;"1,420"
"17856";5151;4;"1,418"
"16173";5123;6;"1,418"
"18116";5306;8;"1,418"
"14649";5066;4;"1,417"
"14748";5066;5;"1,416"
"16012";5187;3;"1,415"
"16245";5094;3;"1,414"
"17004";5154;2;"1,413"
"15237";5151;4;"1,412"
"15596";5127;5;"1,407"
"17083";5130;3;"1,406"
"14741";5697;6;"1,400"
"18202";5373;3;"1,397"
"13995";5159;5;"1,394"
"15051";5034;3;"1,392"
"13414";5248;3;"1,391"
"15898";5151;5;"1,389"
"16539";5182;4;"1,389"
"15453";5151;7;"1,388"
"12952";5273;4;"1,388"
"15134";5097;8;"1,388"
"17676";5031;6;"1,388"
"12775";5310;5;"1,386"
"18167";5274;3;"1,385"
"14116";5094;5;"1,383"
"14507";5158;6;"1,383"
"16389";5372;4;"1,382"
"12886";5280;2;"1,378"
"15569";5070;5;"1,376"
"14434";5092;6;"1,373"
"13813";5062;4;"1,367"
"14897";5032;4;"1,366"
"13396";5091;2;"1,361"
"14102";5273;5;"1,360"
"15411";5096;4;"1,359"
"13232";5035;7;"1,358"
"17054";5060;5;"1,356"
"14064";5036;5;"1,354"
"12646";5243;2;"1,347"
"12463";5037;4;"1,345"
"17372";5092;8;"1,343"
"16317";5033;3;"1,342"
"13743";5032;7;"1,342"
"16045";5033;4;"1,341"
"18177";5152;6;"1,341"
"15059";5131;9;"1,338"
"16110";5373;3;"1,337"
"12919";5034;6;"1,335"
"15680";5516;3;"1,334"
"17932";5036;3;"1,332"
"12676";5155;6;"1,331"
"16295";5031;4;"1,329"
"17633";5063;4;"1,325"
"12854";5037;3;"1,325"
"17095";5131;3;"1,324"
"16370";5096;4;"1,321"
"14794";5121;7;"1,320"
"13168";5305;4;"1,319"
"12526";5120;3;"1,317"
"14921";5121;2;"1,316"
"12576";5161;5;"1,316"
"14511";5154;5;"1,315"
"14738";5036;7;"1,314"
"16040";5245;3;"1,314"
"12364";5332;4;"1,313"
"12516";5035;2;"1,312"
"14856";5305;3;"1,311"
"14477";5157;4;"1,310"
"16120";5061;4;"1,309"
"14047";5193;5;"1,309"
"14297";5092;4;"1,305"
"12507";5187;3;"1,305"
"16744";5213;7;"1,305"
"14898";5100;6;"1,304"
"17919";5032;1;"1,304"
"15108";5218;4;"1,300"
"15494";5094;2;"1,299"
"15602";5060;9;"1,298"
"12372";5066;3;"1,298"
"17961";5032;39;"1,296"
"16929";5187;7;"1,295"
"16224";5281;4;"1,295"
"15621";5243;4;"1,293"
"15171";5040;1;"1,290"
"15136";5182;4;"1,287"
"17350";5363;4;"1,286"
"16949";5188;6;"1,286"
"17802";5035;3;"1,285"
"16899";5062;6;"1,282"
"13538";5063;7;"1,281"
"16951";5161;3;"1,278"
"17019";5577;4;"1,273"
"12394";5184;2;"1,272"
"14669";5037;3;"1,270"
"13492";5127;3;"1,270"
"15199";5061;4;"1,269"
"14916";5185;4;"1,269"
"13431";5032;2;"1,269"
"17158";5183;3;"1,267"
"13989";5245;2;"1,266"
"16842";5100;3;"1,264"
"16688";5092;4;"1,261"
"17388";5036;4;"1,260"
"14931";5243;5;"1,258"
"16639";5152;3;"1,258"
"17412";5061;7;"1,258"
"17481";5185;4;"1,256"
"13848";5154;3;"1,255"
"17262";5516;5;"1,253"
"14698";5151;5;"1,251"
"12689";5277;2;"1,248"
"13029";5121;3;"1,248"
"14383";5214;3;"1,248"
"13860";5151;5;"1,246"
"12494";5368;7;"1,246"
"16531";5277;7;"1,245"
"14428";5305;5;"1,245"
"17584";5277;2;"1,242"
"17731";5126;4;"1,240"
"12985";5060;2;"1,239"
"13476";5313;2;"1,238"
"13931";5246;2;"1,238"
"15201";5220;5;"1,237"
"14684";5158;5;"1,236"
"15376";5370;3;"1,233"
"15910";5120;8;"1,232"
"18080";5067;2;"1,232"
"18171";5031;5;"1,231"
"14913";5068;4;"1,227"
"12997";5032;4;"1,227"
"17774";5192;4;"1,225"
"13208";5031;6;"1,224"
"15841";5250;4;"1,224"
"16794";5035;10;"1,223"
"14745";5157;5;"1,220"
"15227";5158;5;"1,219"
"13491";5070;10;"1,216"
"17410";5031;5;"1,215"
"13055";5097;3;"1,214"
"18263";5187;3;"1,213"
"12464";5314;8;"1,212"
"17653";5063;4;"1,208"
"15737";5067;8;"1,205"
"17320";5577;3;"1,201"
"13158";5033;4;"1,201"
"17800";5068;9;"1,199"
"15605";5062;5;"1,198"
"13211";5246;3;"1,197"
"16042";5070;5;"1,197"
"17867";5121;6;"1,197"
"14487";5062;6;"1,196"
"17720";5547;4;"1,196"
"17526";5243;4;"1,196"
"15145";5243;4;"1,195"
"13882";5121;5;"1,191"
"12462";5130;2;"1,190"
"16612";5033;4;"1,188"
"13752";5127;6;"1,186"
"16950";5186;3;"1,179"
"12885";5155;3;"1,175"
"15306";5154;3;"1,174"
"14857";5061;2;"1,173"
"13611";5062;3;"1,172"
"18168";5100;6;"1,170"
"12358";5034;2;"1,168"
"13500";5124;3;"1,167"
"14737";5212;3;"1,165"
"14447";5282;5;"1,163"
"16714";5250;3;"1,162"
"17348";5060;5;"1,160"
"15088";5306;2;"1,160"
"16184";5036;6;"1,159"
"13499";5091;5;"1,159"
"14723";5305;6;"1,158"
"13744";5246;2;"1,156"
"16637";5092;4;"1,154"
"16062";5037;4;"1,154"
"12710";5276;3;"1,149"
"16766";5068;2;"1,146"
"17505";5368;2;"1,146"
"17770";5066;5;"1,143"
"18125";5091;4;"1,143"
"15985";5155;2;"1,142"
"13330";5154;3;"1,141"
"17135";5333;7;"1,140"
"16172";5037;5;"1,140"
"13819";5069;3;"1,140"
"17500";5091;3;"1,138"
"17302";5124;5;"1,136"
"17242";5035;2;"1,135"
"15489";5036;3;"1,134"
"17585";5254;4;"1,133"
"16989";5034;6;"1,133"
"13772";5213;3;"1,132"
"13282";5311;3;"1,132"
"13610";5098;7;"1,132"
"15500";5363;4;"1,132"
"13310";5060;3;"1,132"
"13447";5213;3;"1,129"
"14824";5123;4;"1,128"
"12609";5218;3;"1,127"
"14708";5156;3;"1,126"
"17470";5219;5;"1,125"
"14129";5151;5;"1,124"
"17562";5094;7;"1,122"
"16807";5158;3;"1,122"
"13486";5187;3;"1,122"
"16086";5061;5;"1,121"
"15730";5154;3;"1,121"
"14276";5035;3;"1,120"
"17894";5276;8;"1,120"
"12842";5283;2;"1,119"
"15716";5608;4;"1,119"
"13064";5032;4;"1,119"
"17788";5336;2;"1,118"
"13591";5214;3;"1,117"
"14971";5274;3;"1,117"
"16350";5101;4;"1,116"
"12679";5031;4;"1,113"
"17609";5100;5;"1,112"
"14161";5158;3;"1,111"
"14817";5191;2;"1,110"
"12399";5033;4;"1,109"
"16833";5131;4;"1,107"
"12857";5100;2;"1,106"
"14410";5154;9;"1,105"
"14948";5280;6;"1,102"
"14744";5061;7;"1,100"
"13104";5212;6;"1,098"
"17966";5064;5;"1,098"
"16533";5334;3;"1,096"
"16225";5191;5;"1,096"
"13652";5577;3;"1,095"
"15745";5213;4;"1,095"
"15608";5060;4;"1,094"
"13521";5151;3;"1,094"
"12534";5367;1;"1,089"
"15763";5152;2;"1,087"
"13467";5305;2;"1,084"
"16200";5243;2;"1,081"
"14561";5157;3;"1,081"
"15197";5371;3;"1,080"
"13726";5364;2;"1,080"
"13715";5254;5;"1,079"
"14352";5068;4;"1,079"
"16094";5091;4;"1,078"
"13131";5249;3;"1,073"
"15238";5091;3;"1,072"
"15712";5126;5;"1,072"
"17522";5126;5;"1,071"
"13635";5306;1;"1,071"
"14212";5062;1;"1,070"
"16918";5184;6;"1,069"
"17214";5092;6;"1,069"
"15027";5121;4;"1,066"
"15801";5092;3;"1,064"
"14488";5306;1;"1,064"
"12951";5251;6;"1,064"
"17287";5371;7;"1,064"
"16214";5371;3;"1,063"
"14411";5342;1;"1,063"
"15996";5032;6;"1,061"
"15706";5184;4;"1,061"
"14465";5100;3;"1,059"
"18130";5060;3;"1,059"
"13455";5516;2;"1,058"
"14419";5092;6;"1,058"
"15407";5126;4;"1,056"
"14514";5040;3;"1,055"
"14583";5188;5;"1,053"
"12716";5212;2;"1,053"
"12849";5152;2;"1,051"
"14224";5158;4;"1,050"
"15464";5254;1;"1,049"
"14078";5097;6;"1,049"
"15839";5213;3;"1,048"
"14293";5192;4;"1,047"
"15777";5037;4;"1,047"
"16520";5218;3;"1,047"
"17042";5094;5;"1,044"
"15192";5033;3;"1,044"
"15073";5188;3;"1,043"
"14389";5245;2;"1,043"
"14584";5126;4;"1,042"
"13719";5213;5;"1,042"
"18221";5036;5;"1,042"
"15434";5152;5;"1,041"
"14446";5060;4;"1,040"
"16175";5215;4;"1,038"
"16320";5097;2;"1,038"
"12691";5031;6;"1,036"
"12599";5064;7;"1,033"
"12724";5070;4;"1,031"
"17405";5034;3;"1,031"
"12717";5064;2;"1,031"
"13235";5066;1;"1,031"
"13253";5217;2;"1,030"
"17033";5127;3;"1,030"
"16682";5154;5;"1,028"
"15104";5341;2;"1,027"
"13956";5098;5;"1,026"
"16160";5245;2;"1,025"
"14904";5182;2;"1,025"
"15658";5314;5;"1,024"
"17096";5031;4;"1,022"
"14346";5063;2;"1,022"
"12572";5363;2;"1,020"
"13376";5366;3;"1,020"
"18142";5158;2;"1,020"
"12828";5182;6;"1,019"
"14083";5068;9;"1,018"
"13728";5305;6;"1,016"
"13867";5152;3;"1,015"
"17197";5091;1;"1,013"
"12739";5366;2;"1,013"
"14775";5031;3;"1,012"
"14195";5371;2;"1,012"
"16229";5066;2;"1,011"
"16572";5064;3;"1,010"
"16174";5064;3;"1,010"
"17951";5728;3;"1,009"
"17646";5280;3;"1,008"
"13429";5092;4;"1,007"
"17126";5095;5;"1,005"
"14214";5121;5;"1,004"
"13410";5249;5;"1,003"
