"CustomerID";"Recency";"Frequency";"Monetary";"Cluster"
"14766";5097;6;"2,473";2
"14502";5213;11;"2,471";0
"17164";5064;7;"2,467";2
"12455";5217;6;"2,467";0
"15750";5182;8;"2,465";0
"13784";5070;11;"2,463";2
"17131";5213;5;"2,463";0
"15674";5097;5;"2,447";2
"14163";5095;4;"2,446";2
"15527";5062;8;"2,430";2
"17071";5032;9;"2,429";2
"13949";5182;6;"2,427";0
"16143";5066;6;"2,425";2
"17722";5276;4;"2,424";1
"15089";5215;6;"2,421";0
"15373";5363;12;"2,416";1
"12397";5274;2;"2,410";1
"17589";5064;4;"2,404";2
"15980";5032;3;"2,399";2
"18065";5126;14;"2,393";2
"13141";5127;5;"2,389";2
"15370";5061;7;"2,386";2
"17530";5151;10;"2,385";0
"14493";5121;5;"2,383";2
"14239";5190;11;"2,381";0
"15270";5069;7;"2,379";2
"13722";5341;3;"2,375";1
"17434";5182;7;"2,374";0
"14930";5099;3;"2,373";2
"13908";5127;4;"2,370";2
"15755";5032;6;"2,364";2
"12457";5275;7;"2,363";1
"17634";5066;9;"2,362";2
"14030";5062;8;"2,360";2
"14440";5363;5;"2,358";1
"14309";5060;9;"2,353";2
"12704";5274;8;"2,341";1
"18259";5516;3;"2,339";3
"18257";5306;8;"2,338";1
"12584";5188;9;"2,338";0
"17954";5155;12;"2,333";0
"15281";5031;9;"2,332";2
"12782";5243;5;"2,331";0
"17313";5152;1;"2,329";0
"15785";5183;5;"2,329";0
"17744";5212;6;"2,322";0
"17211";5035;8;"2,317";2
"14290";5306;5;"2,315";1
"15365";5276;7;"2,314";1
"13994";5212;6;"2,313";0
"13704";5031;9;"2,308";2
"15288";5187;5;"2,307";0
"16735";5131;5;"2,301";2
"15105";5306;7;"2,299";1
"16550";5188;5;"2,299";0
"13115";5031;4;"2,295";2
"15704";5158;4;"2,294";0
"12615";5182;4;"2,291";0
"13527";5062;7;"2,288";2
"17696";5187;8;"2,286";0
"12684";5097;7;"2,284";2
"16782";5191;13;"2,280";0
"13317";5275;6;"2,274";1
"17768";5213;3;"2,273";0
"14466";5091;7;"2,272";2
"13700";5037;10;"2,265";2
"16057";5036;7;"2,263";2
"16209";5032;5;"2,263";2
"14432";5062;6;"2,256";2
"16293";5123;10;"2,249";2
"17442";5094;6;"2,249";2
"15235";5190;12;"2,248";0
"16771";5129;5;"2,247";2
"15665";5098;2;"2,242";2
"14211";5276;9;"2,241";1
"14560";5091;22;"2,238";2
"16743";5036;7;"2,238";2
"14700";5183;3;"2,235";0
"16076";5061;10;"2,235";2
"15834";5191;4;"2,234";0
"14226";5060;5;"2,232";2
"18242";5097;4;"2,232";2
"14825";5062;12;"2,227";2
"17591";5124;7;"2,226";2
"12783";5182;6;"2,226";0
"13365";5213;2;"2,225";0
"15722";5249;5;"2,223";0
"15811";5485;6;"2,219";3
"13862";5070;8;"2,209";2
"15179";5371;5;"2,207";1
"15797";5127;4;"2,207";2
"13831";5250;6;"2,203";0
"17406";5101;3;"2,200";2
"15123";5332;2;"2,199";1
"16628";5091;5;"2,188";2
"14341";5158;8;"2,182";0
"12856";5060;6;"2,180";2
"12501";5193;1;"2,169";0
"12633";5031;4;"2,164";2
"12935";5182;7;"2,161";0
"13755";5184;9;"2,161";0
"16456";5222;5;"2,158";0
"14407";5160;6;"2,158";0
"16379";5243;4;"2,157";0
"13224";5064;2;"2,156";2
"16966";5363;7;"2,155";1
"14828";5193;3;"2,140";0
"12560";5273;3;"2,134";1
"17400";5247;5;"2,130";0
"13517";5061;3;"2,128";2
"14360";5152;4;"2,128";0
"16407";5067;10;"2,127";2
"15058";5098;11;"2,125";2
"14640";5061;6;"2,125";2
"13632";5098;5;"2,121";2
"18061";5064;10;"2,119";2
"18008";5067;9;"2,116";2
"14691";5066;5;"2,114";2
"13265";5032;5;"2,108";2
"18173";5099;4;"2,107";2
"18093";5063;4;"2,107";2
"14515";5250;6;"2,102";0
"15815";5066;5;"2,101";2
"17861";5091;8;"2,101";2
"13126";5099;8;"2,100";2
"12610";5247;5;"2,100";0
"16875";5284;5;"2,096";1
"17191";5060;7;"2,095";2
"18283";5091;16;"2,095";2
"13571";5154;12;"2,092";0
"17490";5120;7;"2,092";2
"13297";5306;4;"2,090";1
"18044";5243;10;"2,089";0
"14810";5131;11;"2,088";2
"16954";5092;9;"2,085";2
"14696";5033;7;"2,079";2
"14209";5070;6;"2,073";2
"18241";5061;17;"2,073";2
"18219";5127;10;"2,070";2
"14482";5121;6;"2,068";2
"12948";5061;7;"2,065";2
"12928";5037;5;"2,063";2
"14409";5124;6;"2,059";2
"12518";5031;5;"2,057";2
"17667";5036;5;"2,056";2
"14188";5121;6;"2,054";2
"16150";5032;5;"2,053";2
"17086";5121;6;"2,050";2
"17612";5127;6;"2,048";2
"14232";5218;5;"2,048";0
"13495";5274;5;"2,045";1
"17597";5097;1;"2,044";2
"17090";5032;7;"2,044";2
"13450";5062;6;"2,044";2
"14001";5728;3;"2,043";3
"13593";5193;5;"2,037";0
"18069";5032;5;"2,037";2
"13630";5157;7;"2,032";0
"16409";5034;5;"2,029";2
"17337";5036;4;"2,028";2
"16358";5151;4;"2,028";0
"14506";5275;5;"2,012";1
"15531";5121;2;"2,007";2
"16098";5188;7;"2,006";0
"14730";5151;8;"2,005";0
"14217";5070;17;"2,005";2
"17082";5213;2;"2,004";0
"14462";5063;11;"2,004";2
"15493";5183;5;"2,002";0
"16754";5697;1;"2,002";3
"13305";5068;10;"2,001";2
"17987";5188;1;"199";0
"16832";5157;3;"199";0
"17383";5243;1;"199";0
"14185";5040;1;"198";2
"12450";5217;2;"198";0
"14789";5060;1;"198";2
"15234";5160;1;"197";0
"13436";5151;1;"197";0
"16829";5217;1;"197";0
"16112";5101;4;"196";2
"13792";5275;2;"196";1
"16887";5274;1;"195";1
"15612";5122;2;"195";2
"17450";5034;46;"194,551";2
"15198";5154;2;"194";0
"14087";5182;1;"194";0
"14768";5277;2;"193";1
"12791";5728;1;"193";3
"17608";5213;2;"193";0
"14801";5122;1;"193";2
"17233";5274;1;"191";1
"15692";5060;1;"191";2
"15039";5101;47;"19,914";2
"12471";5182;30;"19,824";0
"14697";5250;2;"189";0
"12893";5121;1;"188";2
"17781";5309;2;"188";1
"18013";5187;2;"187";0
"13672";5069;2;"186";2
"17574";5067;1;"186";2
"17440";5217;3;"186";0
"14199";5250;1;"185";0
"14326";5067;1;"184";2
"16433";5060;1;"184";2
"15124";5369;2;"184";1
"13460";5091;2;"183";2
"13059";5281;1;"183";1
"14082";5455;1;"182";1
"16835";5308;2;"181";1
"15945";5485;1;"181";3
"15886";5092;1;"181";2
"18119";5547;1;"181";3
"18280";5191;1;"181";0
"13710";5152;1;"180";0
"12731";5066;12;"18,896";2
"15159";5062;30;"18,641";2
"16620";5212;2;"179";0
"15454";5394;1;"179";1
"15139";5193;2;"179";0
"16990";5250;1;"179";0
"18282";5247;2;"178";0
"17356";5373;1;"178";1
"14287";5363;3;"177";1
"12923";5214;1;"177";0
"17947";5333;1;"177";1
"18274";5121;1;"176";2
"17331";5155;1;"175";0
"16144";5190;1;"175";0
"14798";5342;3;"174";1
"14518";5214;1;"174";0
"13560";5332;1;"174";1
"14355";5485;1;"174";3
"16861";5061;2;"174";2
"12441";5516;1;"174";3
"16565";5455;1;"174";1
"12442";5212;1;"172";0
"13690";5061;1;"172";2
"13962";5159;2;"170";0
"16921";5122;1;"170";2
"12901";5066;28;"17,655";2
"12678";5249;12;"17,628";0
"14031";5223;19;"17,287";0
"17428";5037;28;"17,257";2
"13767";5064;37;"17,220";2
"13881";5067;20;"17,160";2
"12367";5243;1;"169";0
"14578";5212;1;"169";0
"18004";5394;1;"169";1
"18269";5516;1;"169";3
"16446";5120;2;"168,473";2
"16282";5284;1;"168";1
"15986";5121;1;"168";2
"15920";5156;4;"168";0
"15374";5308;1;"168";1
"17737";5031;2;"168";2
"18099";5277;1;"168";1
"18088";5122;1;"168";2
"16405";5100;2;"167";2
"14485";5364;1;"166";1
"12817";5313;1;"166";1
"18014";5060;1;"166";2
"15904";5363;1;"165";1
"13470";5366;2;"165";1
"14552";5064;1;"165";2
"17535";5282;1;"164";1
"14354";5121;2;"164";2
"16517";5191;1;"163";0
"15733";5341;1;"162";1
"16113";5126;1;"161";2
"15852";5218;2;"161";0
"14204";5182;1;"161";0
"14237";5728;1;"161";3
"18146";5311;2;"160";1
"18203";5248;1;"160";0
"16839";5032;34;"16,594";2
"12921";5066;37;"16,587";2
"14607";5305;14;"16,570";1
"15856";5064;27;"16,388";2
"17677";5060;30;"16,363";2
"15189";5037;41;"16,225";2
"17128";5131;1;"157";2
"15007";5309;1;"157";1
"14406";5033;1;"157";2
"17899";5309;1;"156";1
"17026";5188;2;"155";0
"13809";5192;1;"155";0
"14813";5608;2;"155";3
"12738";5697;1;"155";3
"15226";5342;1;"154";1
"16351";5070;1;"154";2
"17517";5283;1;"154";1
"16248";5122;1;"153";2
"12602";5031;1;"153";2
"14039";5213;1;"152";0
"17707";5188;2;"152";0
"13462";5371;1;"152";1
"14208";5215;1;"152";0
"16337";5305;1;"151";1
"13697";5364;1;"151";1
"14073";5183;1;"151";0
"15869";5191;2;"150";0
"17234";5096;1;"150";2
"14051";5061;23;"15,610";2
"13307";5063;1;"15";2
"15823";5697;1;"15";3
"13003";5064;3;"149";2
"17859";5161;1;"148";0
"15526";5213;2;"148";0
"14968";5121;1;"148";2
"17030";5184;1;"147";0
"14037";5455;2;"147";1
"15503";5394;1;"147";1
"14098";5305;1;"147";1
"16893";5516;1;"146";3
"15937";5214;1;"145";0
"17186";5092;2;"144";2
"12587";5332;1;"144";1
"14911";5031;201;"143,825";2
"17578";5250;1;"143";0
"13584";5222;1;"142";0
"13561";5158;1;"142";0
"13483";5245;1;"140";0
"15513";5036;19;"14,758";2
"16133";5060;33;"14,589";2
"14866";5061;12;"14,390";2
"16705";5037;20;"14,035";2
"18209";5060;1;"139";2
"12512";5275;2;"138";1
"17122";5033;1;"138";2
"14483";5313;1;"137";1
"14247";5221;1;"137";0
"15691";5371;1;"137";1
"16462";5188;3;"136";0
"14889";5193;1;"136";0
"17972";5037;1;"136";2
"14340";5250;1;"135";0
"16665";5394;1;"135";1
"12851";5276;1;"135";1
"16055";5311;1;"135";1
"15276";5275;1;"135";1
"16424";5369;1;"134";1
"14174";5213;1;"134";0
"15709";5372;1;"133";1
"17647";5245;1;"133";0
"17881";5161;1;"133";0
"14438";5222;1;"132";0
"16679";5516;1;"130";3
"12681";5064;22;"13,788";2
"12621";5036;20;"13,690";2
"12540";5070;17;"13,400";2
"12433";5120;7;"13,376";2
"15498";5036;27;"13,316";2
"12477";5069;6;"13,220";2
"17735";5156;19;"13,110";0
"16525";5040;26;"13,027";2
"17956";5281;1;"13";1
"16828";5185;2;"129";0
"16623";5159;1;"129";0
"16611";5218;1;"129";0
"13781";5312;1;"128";1
"15923";5697;1;"127";3
"16988";5273;1;"126";1
"15463";5091;1;"126";2
"15017";5213;1;"126";0
"16414";5282;2;"126";1
"13522";5121;1;"126";2
"16849";5218;1;"125";0
"12415";5101;21;"124,915";2
"14495";5094;2;"124";2
"16569";5212;1;"124";0
"14413";5394;1;"123";1
"16658";5577;1;"123";3
"13876";5184;1;"123";0
"15917";5220;1;"123";0
"14165";5129;1;"123";2
"17967";5669;1;"123";3
"14076";5336;1;"122";1
"13244";5154;1;"122";0
"15049";5068;1;"121";2
"15512";5187;2;"121";0
"17446";5342;2;"121";1
"14453";5338;1;"120";1
"18015";5243;1;"120";0
"14258";5062;9;"12,670";2
"13078";5031;26;"12,628";2
"12536";5061;3;"12,602";2
"15640";5070;15;"12,516";2
"16000";5182;3;"12,394";0
"17340";5063;11;"12,353";2
"12682";5033;31;"12,288";2
"13113";5036;24;"12,246";2
"14606";5036;93;"12,157";2
"15266";5254;1;"119";0
"15843";5130;1;"119";2
"12929";5373;1;"118";1
"13581";5314;1;"118";1
"13193";5122;1;"118";2
"17654";5191;1;"118";0
"14156";5031;55;"117,380";2
"15350";5728;1;"116";3
"14972";5308;1;"115";1
"18027";5335;1;"115";1
"17219";5152;1;"114";0
"12651";5131;1;"114";2
"14457";5342;1;"114";1
"14974";5333;1;"114";1
"16697";5037;1;"113";2
"13807";5547;1;"113";3
"18105";5333;1;"113";1
"18129";5098;1;"113";2
"17900";5338;2;"112";1
"17957";5275;1;"112";1
"17274";5274;1;"112";1
"17038";5121;1;"112";2
"13508";5098;1;"111";2
"13144";5070;1;"111";2
"16963";5249;1;"111";0
"17887";5336;1;"111";1
"18120";5127;1;"111";2
"17901";5091;1;"110";2
"18277";5031;1;"110";2
"16792";5341;2;"110";1
"13133";5068;2;"110";2
"12557";5070;5;"11,991";2
"12939";5068;8;"11,582";2
"15125";5092;15;"11,528";2
"14194";5061;21;"11,350";2
"12971";5040;86;"11,190";2
"14895";5091;20;"11,139";2
"12409";5096;3;"11,073";2
"15482";5305;12;"11,055";1
"17581";5097;25;"11,045";2
"14345";5364;1;"109";1
"17639";5160;1;"109";0
"14699";5127;1;"109";2
"12956";5222;1;"108";0
"16106";5245;1;"108";0
"13226";5068;1;"108";2
"15070";5697;1;"106";3
"16581";5096;1;"106";2
"17791";5091;1;"106";2
"15607";5193;1;"105";0
"14027";5092;1;"105";2
"15775";5159;1;"105";0
"18174";5332;1;"104";1
"18255";5062;1;"103";2
"18011";5728;1;"103";3
"14542";5188;1;"103";0
"17643";5728;1;"102";3
"15212";5037;1;"102";2
"14836";5060;3;"102";2
"16516";5121;1;"102";2
"14981";5190;1;"102";0
"18086";5099;1;"101";2
"16006";5036;1;"101";2
"16498";5368;2;"101";1
"16344";5278;1;"101";1
"13319";5091;26;"10,846";2
"17107";5187;6;"10,815";0
"13340";5160;7;"10,736";0
"14769";5182;8;"10,675";0
"17139";5032;12;"10,668";2
"16779";5040;22;"10,630";2
"17865";5032;20;"10,526";2
"17706";5092;17;"10,504";2
"15251";5034;11;"10,485";2
"14062";5123;12;"10,465";2
"15615";5066;23;"10,400";2
"15502";5062;12;"10,385";2
"16180";5277;8;"10,254";1
"16843";5037;16;"10,197";2
"17827";5067;5;"1,995";2
"17088";5060;4;"1,991";2
"13590";5034;6;"1,982";2
"13725";5192;8;"1,981";0
"17422";5035;6;"1,979";2
"12674";5123;4;"1,971";2
"17997";5095;8;"1,971";2
"17790";5034;14;"1,966";2
"17218";5062;10;"1,961";2
"15351";5061;7;"1,960";2
"14498";5218;5;"1,957";0
"17554";5061;5;"1,952";2
"14533";5062;7;"1,950";2
"14653";5151;7;"1,948";0
"15814";5305;4;"1,945";1
"15518";5070;8;"1,942";2
"14472";5095;8;"1,937";2
"14418";5212;3;"1,937";0
"15157";5156;3;"1,936";0
"15864";5275;6;"1,936";1
"12528";5160;6;"1,933";0
"14655";5363;4;"1,932";1
"16983";5035;7;"1,931";2
"13094";5069;12;"1,927";2
"16942";5213;9;"1,921";0
"15021";5217;9;"1,915";0
"17368";5183;8;"1,913";0
"14285";5333;4;"1,910";1
"16426";5154;10;"1,908";0
"17228";5184;8;"1,906";0
"14210";5284;6;"1,906";1
"15819";5160;4;"1,905";0
"14250";5062;3;"1,904";2
"12762";5332;2;"1,899";1
"17870";5123;12;"1,894";2
"14934";5341;2;"1,891";1
"12371";5061;2;"1,888";2
"15641";5341;4;"1,887";1
"16170";5126;6;"1,885";2
"13890";5151;10;"1,884";0
"16128";5305;5;"1,880";1
"17738";5341;4;"1,879";1
"15367";5129;4;"1,878";2
"17293";5031;9;"1,875";2
"16986";5091;2;"1,873";2
"13982";5485;4;"1,872";3
"16474";5062;7;"1,872";2
"17469";5248;5;"1,871";0
"16841";5097;6;"1,870";2
"14524";5152;9;"1,868";0
"17787";5095;4;"1,865";2
"16201";5212;4;"1,863";0
"12423";5120;8;"1,859";2
"17873";5157;5;"1,859";0
"12963";5363;8;"1,857";1
"16979";5091;6;"1,852";2
"12383";5040;5;"1,851";2
"12381";5031;5;"1,845";2
"17519";5577;6;"1,844";3
"18180";5032;6;"1,844";2
"17015";5060;3;"1,843";2
"12950";5182;3;"1,843";0
"16102";5308;3;"1,842";1
"16455";5184;7;"1,841";0
"14113";5212;4;"1,840";0
"13924";5151;6;"1,839";0
"14216";5212;4;"1,839";0
"14459";5187;1;"1,838";0
"18287";5031;3;"1,837";2
"15827";5126;14;"1,836";2
"14665";5062;5;"1,836";2
"13650";5032;6;"1,836";2
"15203";5373;6;"1,828";1
"18122";5034;6;"1,826";2
"16153";5188;5;"1,824";0
"17705";5069;9;"1,824";2
"17702";5121;4;"1,824";2
"16169";5091;4;"1,823";2
"17828";5157;4;"1,820";0
"17629";5063;8;"1,814";2
"15260";5218;7;"1,811";0
"17663";5156;7;"1,803";0
"15812";5064;5;"1,801";2
"13562";5159;3;"1,799";0
"17750";5273;9;"1,798";1
"17648";5092;4;"1,798";2
"12348";5251;4;"1,797";0
"18235";5063;3;"1,796";2
"13134";5126;4;"1,794";2
"18179";5193;6;"1,793";0
"13510";5126;4;"1,792";2
"16719";5254;7;"1,790";0
"12523";5040;11;"1,790";2
"14215";5218;6;"1,790";0
"14621";5121;5;"1,788";2
"13875";5069;5;"1,787";2
"14608";5091;4;"1,785";2
"16380";5122;1;"1,781";2
"15220";5282;6;"1,779";1
"17092";5191;4;"1,778";0
"12645";5213;4;"1,775";0
"15594";5121;5;"1,772";2
"17754";5120;5;"1,772";2
"14387";5183;3;"1,771";0
"17813";5214;5;"1,771";0
"15473";5031;7;"1,771";2
"13456";5184;6;"1,767";0
"15950";5152;4;"1,766";0
"16751";5121;1;"1,765";2
"12823";5277;5;"1,760";1
"15241";5126;8;"1,756";2
"16359";5040;9;"1,751";2
"13564";5577;3;"1,749";3
"13808";5185;5;"1,748";0
"15067";5341;3;"1,745";1
"13157";5037;4;"1,741";2
"14595";5122;6;"1,741";2
"17353";5156;2;"1,740";0
"17930";5214;5;"1,740";0
"17457";5247;5;"1,738";0
"14673";5212;5;"1,736";0
"17043";5183;4;"1,735";0
"16791";5070;7;"1,722";2
"17451";5151;7;"1,721";0
"14834";5031;6;"1,720";2
"15267";5031;5;"1,717";2
"17147";5373;4;"1,715";1
"17162";5060;10;"1,715";2
"13763";5184;1;"1,715";0
"14441";5120;4;"1,713";2
"12407";5217;5;"1,708";0
"15240";5037;5;"1,707";2
"16398";5156;2;"1,706";0
"17282";5367;3;"1,703";1
"16007";5035;4;"1,702";2
"12843";5097;8;"1,702";2
"13184";5064;10;"1,701";2
"13824";5037;5;"1,699";2
"17193";5031;7;"1,699";2
"16775";5124;11;"1,696";2
"16813";5276;10;"1,693";1
"15549";5248;3;"1,693";0
"14245";5280;2;"1,693";1
"16671";5060;3;"1,692";2
"15380";5363;5;"1,690";1
"12635";5062;2;"1,689";2
"13162";5124;4;"1,688";2
"13577";5037;4;"1,688";2
"16638";5191;10;"1,681";0
"17656";5032;5;"1,675";2
"16115";5035;8;"1,668";2
"13012";5097;8;"1,662";2
"12912";5182;5;"1,662";0
"12530";5061;4;"1,662";2
"15024";5060;10;"1,661";2
"15214";5067;8;"1,661";2
"12967";5669;2;"1,661";3
"15332";5516;4;"1,661";3
"14045";5223;4;"1,660";0
"15953";5036;8;"1,659";2
"17284";5063;6;"1,653";2
"14573";5066;9;"1,653";2
"16711";5100;5;"1,651";2
"14837";5062;4;"1,650";2
"13750";5193;5;"1,647";0
"15002";5254;4;"1,642";0
"13627";5061;5;"1,638";2
"17673";5151;6;"1,629";0
"16515";5034;5;"1,627";2
"14759";5243;3;"1,626";0
"16987";5212;7;"1,625";0
"15172";5363;5;"1,624";1
"14937";5367;3;"1,622";1
"17101";5091;4;"1,622";2
"14178";5060;7;"1,621";2
"16801";5068;4;"1,620";2
"18161";5214;5;"1,619";0
"14336";5160;4;"1,615";0
"16992";5305;5;"1,614";1
"14312";5068;6;"1,612";2
"14918";5156;2;"1,610";0
"13614";5062;4;"1,610";2
"12868";5040;6;"1,607";2
"16817";5068;9;"1,605";2
"12947";5096;6;"1,604";2
"16466";5035;7;"1,603";2
"14719";5092;5;"1,602";2
"14587";5040;9;"1,601";2
"15660";5372;9;"1,601";1
"16496";5363;3;"1,600";1
"13850";5336;1;"1,595";1
"16332";5060;7;"1,593";2
"17837";5061;8;"1,593";2
"14970";5334;4;"1,592";1
"16676";5097;4;"1,592";2
"15611";5131;13;"1,591";2
"18178";5280;4;"1,591";1
"12393";5070;4;"1,583";2
"12607";5092;1;"1,580";2
"16889";5098;3;"1,579";2
"13814";5154;2;"1,579";0
"13186";5185;3;"1,576";0
"13634";5067;5;"1,575";2
"17671";5036;4;"1,573";2
"16283";5063;5;"1,571";2
"15906";5280;7;"1,568";1
"12865";5155;2;"1,568";0
"15111";5091;3;"1,567";2
"17085";5155;5;"1,567";0
"17204";5037;4;"1,565";2
"18239";5250;5;"1,562";0
"16394";5251;5;"1,555";0
"13313";5158;5;"1,555";0
"15620";5311;3;"1,553";1
"15117";5063;5;"1,552";2
"13320";5097;4;"1,549";2
"14229";5101;3;"1,547";2
"14704";5035;9;"1,547";2
"16790";5060;6;"1,546";2
"13397";5126;5;"1,544";2
"15701";5182;4;"1,542";0
"16365";5034;9;"1,540";2
"12877";5186;12;"1,536";0
"15392";5032;4;"1,536";2
"15625";5367;4;"1,534";1
"13107";5101;4;"1,532";2
"14321";5101;5;"1,531";2
"12759";5129;3;"1,531";2
"14567";5367;2;"1,530";1
"15916";5121;8;"1,528";2
"16244";5036;2;"1,523";2
"16066";5122;5;"1,522";2
"13764";5223;3;"1,522";0
"16434";5091;7;"1,522";2
"13213";5126;5;"1,521";2
"16880";5095;7;"1,519";2
"13791";5277;2;"1,516";1
"16748";5131;5;"1,516";2
"16053";5124;2;"1,512";2
"16910";5123;8;"1,510";2
"16016";5212;8;"1,509";0
"15265";5064;2;"1,506";2
"15530";5190;4;"1,502";0
"17571";5191;4;"1,499";0
"13810";5060;3;"1,499";2
"14414";5123;7;"1,497";2
"17002";5158;3;"1,494";0
"15057";5129;2;"1,490";2
"13110";5152;7;"1,489";0
"14963";5126;5;"1,488";2
"13692";5097;3;"1,488";2
"17553";5336;1;"1,488";1
"16395";5092;5;"1,487";2
"14878";5035;9;"1,486";2
"18016";5183;5;"1,484";0
"15427";5213;3;"1,483";0
"17590";5182;3;"1,479";0
"14403";5219;4;"1,476";0
"12826";5091;7;"1,475";2
"15983";5485;4;"1,475";3
"14404";5213;6;"1,474";0
"14246";5159;3;"1,474";0
"15128";5092;4;"1,471";2
"16348";5183;7;"1,469";0
"14233";5036;4;"1,463";2
"12882";5213;2;"1,463";0
"14541";5031;8;"1,462";2
"16059";5245;6;"1,460";0
"13309";5032;5;"1,457";2
"16996";5094;6;"1,457";2
"13477";5036;6;"1,455";2
"15987";5063;7;"1,451";2
"14740";5372;3;"1,448";1
"15426";5213;5;"1,447";0
"14591";5097;4;"1,447";2
"13461";5364;3;"1,445";1
"13717";5183;6;"1,445";0
"17175";5035;4;"1,444";2
"14071";5152;8;"1,439";0
"15858";5061;5;"1,439";2
"13159";5363;4;"1,438";1
"16503";5127;4;"1,432";2
"13475";5219;4;"1,432";0
"16103";5218;6;"1,430";0
"16271";5182;5;"1,429";0
"14035";5060;5;"1,428";2
"15681";5060;5;"1,426";2
"15106";5036;5;"1,423";2
"14019";5335;3;"1,422";1
"16571";5313;3;"1,422";1
"14901";5032;9;"1,421";2
"17288";5371;7;"1,420";1
"14443";5342;4;"1,420";1
"17856";5151;4;"1,418";0
"16173";5123;6;"1,418";2
"18116";5306;8;"1,418";1
"14649";5066;4;"1,417";2
"14748";5066;5;"1,416";2
"16012";5187;3;"1,415";0
"16245";5094;3;"1,414";2
"17004";5154;2;"1,413";0
"15237";5151;4;"1,412";0
"15596";5127;5;"1,407";2
"17083";5130;3;"1,406";2
"14741";5697;6;"1,400";3
"18202";5373;3;"1,397";1
"13995";5159;5;"1,394";0
"15051";5034;3;"1,392";2
"13414";5248;3;"1,391";0
"15898";5151;5;"1,389";0
"16539";5182;4;"1,389";0
"15453";5151;7;"1,388";0
"12952";5273;4;"1,388";1
"15134";5097;8;"1,388";2
"17676";5031;6;"1,388";2
"12775";5310;5;"1,386";1
"18167";5274;3;"1,385";1
"14116";5094;5;"1,383";2
"14507";5158;6;"1,383";0
"16389";5372;4;"1,382";1
"12886";5280;2;"1,378";1
"15569";5070;5;"1,376";2
"14434";5092;6;"1,373";2
"13813";5062;4;"1,367";2
"14897";5032;4;"1,366";2
"13396";5091;2;"1,361";2
"14102";5273;5;"1,360";1
"15411";5096;4;"1,359";2
"13232";5035;7;"1,358";2
"17054";5060;5;"1,356";2
"14064";5036;5;"1,354";2
"12646";5243;2;"1,347";0
"12463";5037;4;"1,345";2
"17372";5092;8;"1,343";2
"16317";5033;3;"1,342";2
"13743";5032;7;"1,342";2
"16045";5033;4;"1,341";2
"18177";5152;6;"1,341";0
"15059";5131;9;"1,338";2
"16110";5373;3;"1,337";1
"12919";5034;6;"1,335";2
"15680";5516;3;"1,334";3
"17932";5036;3;"1,332";2
"12676";5155;6;"1,331";0
"16295";5031;4;"1,329";2
"17633";5063;4;"1,325";2
"12854";5037;3;"1,325";2
"17095";5131;3;"1,324";2
"16370";5096;4;"1,321";2
"14794";5121;7;"1,320";2
"13168";5305;4;"1,319";1
"12526";5120;3;"1,317";2
"14921";5121;2;"1,316";2
"12576";5161;5;"1,316";0
"14511";5154;5;"1,315";0
"14738";5036;7;"1,314";2
"16040";5245;3;"1,314";0
"12364";5332;4;"1,313";1
"12516";5035;2;"1,312";2
"14856";5305;3;"1,311";1
"14477";5157;4;"1,310";0
"16120";5061;4;"1,309";2
"14047";5193;5;"1,309";0
"14297";5092;4;"1,305";2
"12507";5187;3;"1,305";0
"16744";5213;7;"1,305";0
"14898";5100;6;"1,304";2
"17919";5032;1;"1,304";2
"15108";5218;4;"1,300";0
"15494";5094;2;"1,299";2
"15602";5060;9;"1,298";2
"12372";5066;3;"1,298";2
"17961";5032;39;"1,296";2
"16929";5187;7;"1,295";0
"16224";5281;4;"1,295";1
"15621";5243;4;"1,293";0
"15171";5040;1;"1,290";2
"15136";5182;4;"1,287";0
"17350";5363;4;"1,286";1
"16949";5188;6;"1,286";0
"17802";5035;3;"1,285";2
"16899";5062;6;"1,282";2
"13538";5063;7;"1,281";2
"16951";5161;3;"1,278";0
"17019";5577;4;"1,273";3
"12394";5184;2;"1,272";0
"14669";5037;3;"1,270";2
"13492";5127;3;"1,270";2
"15199";5061;4;"1,269";2
"14916";5185;4;"1,269";0
"13431";5032;2;"1,269";2
"17158";5183;3;"1,267";0
"13989";5245;2;"1,266";0
"16842";5100;3;"1,264";2
"16688";5092;4;"1,261";2
"17388";5036;4;"1,260";2
"14931";5243;5;"1,258";0
"16639";5152;3;"1,258";0
"17412";5061;7;"1,258";2
"17481";5185;4;"1,256";0
"13848";5154;3;"1,255";0
"17262";5516;5;"1,253";3
"14698";5151;5;"1,251";0
"12689";5277;2;"1,248";1
"13029";5121;3;"1,248";2
"14383";5214;3;"1,248";0
"13860";5151;5;"1,246";0
"12494";5368;7;"1,246";1
"16531";5277;7;"1,245";1
"14428";5305;5;"1,245";1
"17584";5277;2;"1,242";1
"17731";5126;4;"1,240";2
"12985";5060;2;"1,239";2
"13476";5313;2;"1,238";1
"13931";5246;2;"1,238";0
"15201";5220;5;"1,237";0
"14684";5158;5;"1,236";0
"15376";5370;3;"1,233";1
"15910";5120;8;"1,232";2
"18080";5067;2;"1,232";2
"18171";5031;5;"1,231";2
"14913";5068;4;"1,227";2
"12997";5032;4;"1,227";2
"17774";5192;4;"1,225";0
"13208";5031;6;"1,224";2
"15841";5250;4;"1,224";0
"16794";5035;10;"1,223";2
"14745";5157;5;"1,220";0
"15227";5158;5;"1,219";0
"13491";5070;10;"1,216";2
